date,commit,workload,metric,value,notes
2026-09-11,1bb36a25,aquarium-25000-vrend,fps,44,"trend p05-feef548: virglrs feef548 + libkrun 7c4ada05; host mesa 5e99e7c1763; limina 1bb36a25; run 2/2; read off the fps crop"
2026-09-11,1bb36a25,aquarium-30000-vrend,fps,39,"trend p05-feef548: virglrs feef548 + libkrun 7c4ada05; host mesa 5e99e7c1763; limina 1bb36a25; run 2/2; read off the fps crop"
2026-09-11,1bb36a25,gl-replay-venus,fps,56.6946,trend p06-4bfdefe: virglrs 4bfdefe + libkrun 0dba6b9c; host mesa 5e99e7c1763; limina 1bb36a25; run 1/3 
2026-09-11,1bb36a25,gl-replay-llvmpipe,fps,727.707,trend p06-4bfdefe: virglrs 4bfdefe + libkrun 0dba6b9c; host mesa 5e99e7c1763; limina 1bb36a25; run 1/3 
2026-09-11,1bb36a25,vk-replay-venus-headless,fps,2193.332187,trend p06-4bfdefe: virglrs 4bfdefe + libkrun 0dba6b9c; host mesa 5e99e7c1763; limina 1bb36a25; run 1/3 
2026-09-11,1bb36a25,glmark2-wayland-venus,score,3032,trend p06-4bfdefe: virglrs 4bfdefe + libkrun 0dba6b9c; host mesa 5e99e7c1763; limina 1bb36a25; run 1/3 
2026-09-11,1bb36a25,gl-replay-venus,fps,56.7075,trend p06-4bfdefe: virglrs 4bfdefe + libkrun 0dba6b9c; host mesa 5e99e7c1763; limina 1bb36a25; run 2/3 
2026-09-11,1bb36a25,gl-replay-llvmpipe,fps,729.015,trend p06-4bfdefe: virglrs 4bfdefe + libkrun 0dba6b9c; host mesa 5e99e7c1763; limina 1bb36a25; run 2/3 
2026-09-11,1bb36a25,vk-replay-venus-headless,fps,2207.970582,trend p06-4bfdefe: virglrs 4bfdefe + libkrun 0dba6b9c; host mesa 5e99e7c1763; limina 1bb36a25; run 2/3 
2026-09-11,1bb36a25,glmark2-wayland-venus,score,2891,trend p06-4bfdefe: virglrs 4bfdefe + libkrun 0dba6b9c; host mesa 5e99e7c1763; limina 1bb36a25; run 2/3 
2026-09-11,1bb36a25,gl-replay-venus,fps,56.7042,trend p06-4bfdefe: virglrs 4bfdefe + libkrun 0dba6b9c; host mesa 5e99e7c1763; limina 1bb36a25; run 3/3 
2026-09-11,1bb36a25,gl-replay-llvmpipe,fps,730.51,trend p06-4bfdefe: virglrs 4bfdefe + libkrun 0dba6b9c; host mesa 5e99e7c1763; limina 1bb36a25; run 3/3 
2026-09-11,1bb36a25,vk-replay-venus-headless,fps,2210.528942,trend p06-4bfdefe: virglrs 4bfdefe + libkrun 0dba6b9c; host mesa 5e99e7c1763; limina 1bb36a25; run 3/3 
2026-09-11,1bb36a25,glmark2-wayland-venus,score,3031,trend p06-4bfdefe: virglrs 4bfdefe + libkrun 0dba6b9c; host mesa 5e99e7c1763; limina 1bb36a25; run 3/3 
2026-09-11,1bb36a25,vkmark-default-venus,score,4167,"trend p06-4bfdefe: virglrs 4bfdefe + libkrun 0dba6b9c; host mesa 5e99e7c1763; limina 1bb36a25; run 1/3 "
2026-09-11,1bb36a25,vkmark-default-venus,score,4222,"trend p06-4bfdefe: virglrs 4bfdefe + libkrun 0dba6b9c; host mesa 5e99e7c1763; limina 1bb36a25; run 2/3 "
2026-09-11,1bb36a25,vkmark-default-venus,score,4277,"trend p06-4bfdefe: virglrs 4bfdefe + libkrun 0dba6b9c; host mesa 5e99e7c1763; limina 1bb36a25; run 3/3 "
2026-09-11,1bb36a25,aquarium-25000-vrend,fps,51,"trend p06-4bfdefe: virglrs 4bfdefe + libkrun 0dba6b9c; host mesa 5e99e7c1763; limina 1bb36a25; run 1/2; read off the fps crop"
2026-09-11,1bb36a25,aquarium-30000-vrend,fps,38,"trend p06-4bfdefe: virglrs 4bfdefe + libkrun 0dba6b9c; host mesa 5e99e7c1763; limina 1bb36a25; run 1/2; read off the fps crop"
2026-09-11,1bb36a25,aquarium-25000-vrend,fps,46,"trend p06-4bfdefe: virglrs 4bfdefe + libkrun 0dba6b9c; host mesa 5e99e7c1763; limina 1bb36a25; run 2/2; read off the fps crop"
2026-09-11,1bb36a25,aquarium-30000-vrend,fps,38,"trend p06-4bfdefe: virglrs 4bfdefe + libkrun 0dba6b9c; host mesa 5e99e7c1763; limina 1bb36a25; run 2/2; read off the fps crop"
2026-09-11,1bb36a25,gl-replay-venus,fps,56.7268,trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/3 
2026-09-11,1bb36a25,gl-replay-llvmpipe,fps,732.734,trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/3 
2026-09-11,1bb36a25,vk-replay-venus-headless,fps,2223.811828,trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/3 
2026-09-11,1bb36a25,glmark2-wayland-venus,score,3057,trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/3 
2026-09-11,1bb36a25,gl-replay-venus,fps,56.6622,trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/3 
2026-09-11,1bb36a25,gl-replay-llvmpipe,fps,731.695,trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/3 
2026-09-11,1bb36a25,vk-replay-venus-headless,fps,2282.206209,trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/3 
2026-09-11,1bb36a25,glmark2-wayland-venus,score,3074,trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/3 
2026-09-11,1bb36a25,gl-replay-venus,fps,56.7377,trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 3/3 
2026-09-11,1bb36a25,gl-replay-llvmpipe,fps,732.999,trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 3/3 
2026-09-11,1bb36a25,vk-replay-venus-headless,fps,2248.777562,trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 3/3 
2026-09-11,1bb36a25,glmark2-wayland-venus,score,3065,trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 3/3 
2026-09-11,1bb36a25,vkmark-default-venus,score,4143,"trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/3 "
2026-09-11,1bb36a25,vkmark-default-venus,score,4184,"trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/3 "
2026-09-11,1bb36a25,vkmark-default-venus,score,4098,"trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 3/3 "
2026-09-11,1bb36a25,basemark-webgl102-vrend,score,3368.29,"trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,basemark-webgl20-vrend,score,4038.10,"trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,basemark-shader-pipeline-vrend,score,1556.08,"trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,basemark-drawcall-stress-vrend,score,80.82,"trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,basemark-geometry-stress-vrend,score,1729.28,"trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,basemark-canvas-vrend,score,1174.11,"trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,basemark-svg-vrend,score,1000.59,"trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,aquarium-25000-vrend,fps,44,"trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/2; read off the fps crop"
2026-09-11,1bb36a25,aquarium-30000-vrend,fps,43,"trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/2; read off the fps crop"
2026-09-11,1bb36a25,aquarium-25000-vrend,fps,50,"trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/2; read off the fps crop"
2026-09-11,1bb36a25,aquarium-30000-vrend,fps,42,"trend p07-4654a34: virglrs 4654a34 + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/2; read off the fps crop"
2026-09-11,1bb36a25,gl-replay-venus,fps,56.7354,trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/3 
2026-09-11,1bb36a25,gl-replay-llvmpipe,fps,716.761,trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/3 
2026-09-11,1bb36a25,vk-replay-venus-headless,fps,2173.998704,trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/3 
2026-09-11,1bb36a25,glmark2-wayland-venus,score,3026,trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/3 
2026-09-11,1bb36a25,gl-replay-venus,fps,56.6592,trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/3 
2026-09-11,1bb36a25,gl-replay-llvmpipe,fps,733.324,trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/3 
2026-09-11,1bb36a25,vk-replay-venus-headless,fps,2231.987166,trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/3 
2026-09-11,1bb36a25,glmark2-wayland-venus,score,3056,trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/3 
2026-09-11,1bb36a25,gl-replay-venus,fps,56.7207,trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 3/3 
2026-09-11,1bb36a25,gl-replay-llvmpipe,fps,733.58,trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 3/3 
2026-09-11,1bb36a25,vk-replay-venus-headless,fps,2259.779558,trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 3/3 
2026-09-11,1bb36a25,glmark2-wayland-venus,score,2839,trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 3/3 
2026-09-11,1bb36a25,vkmark-default-venus,score,4202,"trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/3 "
2026-09-11,1bb36a25,vkmark-default-venus,score,4073,"trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/3 "
2026-09-11,1bb36a25,vkmark-default-venus,score,4086,"trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 3/3 "
2026-09-11,1bb36a25,basemark-webgl102-vrend,score,3435.98,"trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,basemark-webgl20-vrend,score,4148.73,"trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,basemark-shader-pipeline-vrend,score,1358.55,"trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,basemark-drawcall-stress-vrend,score,80.26,"trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,basemark-geometry-stress-vrend,score,1724.28,"trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,basemark-canvas-vrend,score,1165.55,"trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,basemark-svg-vrend,score,991.03,"trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,aquarium-25000-vrend,fps,45,"trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/2; read off the fps crop"
2026-09-11,1bb36a25,aquarium-30000-vrend,fps,43,"trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/2; read off the fps crop"
2026-09-11,1bb36a25,aquarium-25000-vrend,fps,45,"trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/2; read off the fps crop"
2026-09-11,1bb36a25,aquarium-30000-vrend,fps,39,"trend p08-593350e: virglrs 593350e + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/2; read off the fps crop"
2026-09-11,1bb36a25,gl-replay-venus,fps,56.7206,trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/3 
2026-09-11,1bb36a25,gl-replay-llvmpipe,fps,729.854,trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/3 
2026-09-11,1bb36a25,vk-replay-venus-headless,fps,2214.185565,trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/3 
2026-09-11,1bb36a25,glmark2-wayland-venus,score,3008,trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/3 
2026-09-11,1bb36a25,gl-replay-venus,fps,56.7668,trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/3 
2026-09-11,1bb36a25,gl-replay-llvmpipe,fps,728.826,trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/3 
2026-09-11,1bb36a25,vk-replay-venus-headless,fps,2136.494388,trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/3 
2026-09-11,1bb36a25,glmark2-wayland-venus,score,3060,trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/3 
2026-09-11,1bb36a25,gl-replay-venus,fps,56.7021,trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 3/3 
2026-09-11,1bb36a25,gl-replay-llvmpipe,fps,732.674,trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 3/3 
2026-09-11,1bb36a25,vk-replay-venus-headless,fps,2261.106981,trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 3/3 
2026-09-11,1bb36a25,glmark2-wayland-venus,score,2918,trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 3/3 
2026-09-11,1bb36a25,vkmark-default-venus,score,4165,"trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/3 "
2026-09-11,1bb36a25,vkmark-default-venus,score,4219,"trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/3 "
2026-09-11,1bb36a25,vkmark-default-venus,score,4285,"trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 3/3 "
2026-09-11,1bb36a25,basemark-webgl102-vrend,score,3347.02,"trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,basemark-webgl20-vrend,score,4067.54,"trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,basemark-shader-pipeline-vrend,score,1460.72,"trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,basemark-drawcall-stress-vrend,score,78.28,"trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,basemark-geometry-stress-vrend,score,1732.06,"trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,basemark-canvas-vrend,score,1178.81,"trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,basemark-svg-vrend,score,991.30,"trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; stock guest; second suite run scored "
2026-09-11,1bb36a25,aquarium-25000-vrend,fps,49,"trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/2; read off the fps crop"
2026-09-11,1bb36a25,aquarium-30000-vrend,fps,38,"trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 1/2; read off the fps crop"
2026-09-11,1bb36a25,aquarium-25000-vrend,fps,44,"trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/2; read off the fps crop"
2026-09-11,1bb36a25,aquarium-30000-vrend,fps,42,"trend p09-18fc8df: virglrs 18fc8df + libkrun bae5de4a; host mesa 5e99e7c1763; limina 1bb36a25; run 2/2; read off the fps crop"
2026-09-11,503f6dbf,gl-replay-venus,fps,56.7257,trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; run 1/3 
2026-09-11,503f6dbf,gl-replay-llvmpipe,fps,729.42,trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; run 1/3 
2026-09-11,503f6dbf,vk-replay-venus-headless,fps,2140.843412,trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; run 1/3 
2026-09-11,503f6dbf,glmark2-wayland-venus,score,3042,trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; run 1/3 
2026-09-11,503f6dbf,gl-replay-venus,fps,56.696,trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; run 2/3 
2026-09-11,503f6dbf,gl-replay-llvmpipe,fps,729.834,trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; run 2/3 
2026-09-11,503f6dbf,vk-replay-venus-headless,fps,2292.935933,trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; run 2/3 
2026-09-11,503f6dbf,glmark2-wayland-venus,score,3057,trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; run 2/3 
2026-09-11,503f6dbf,gl-replay-venus,fps,56.6904,trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; run 3/3 
2026-09-11,503f6dbf,gl-replay-llvmpipe,fps,729.975,trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; run 3/3 
2026-09-11,503f6dbf,vk-replay-venus-headless,fps,2229.957897,trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; run 3/3 
2026-09-11,503f6dbf,glmark2-wayland-venus,score,3035,trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; run 3/3 
2026-09-11,503f6dbf,vkmark-default-venus,score,4199,"trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; run 1/3 "
2026-09-11,503f6dbf,vkmark-default-venus,score,4211,"trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; run 2/3 "
2026-09-11,503f6dbf,vkmark-default-venus,score,4213,"trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; run 3/3 "
2026-09-11,503f6dbf,basemark-webgl102-vrend,score,3306.30,"trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; stock guest; second suite run scored "
2026-09-11,503f6dbf,basemark-webgl20-vrend,score,3941.99,"trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; stock guest; second suite run scored "
2026-09-11,503f6dbf,basemark-shader-pipeline-vrend,score,1528.86,"trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; stock guest; second suite run scored "
2026-09-11,503f6dbf,basemark-drawcall-stress-vrend,score,81.13,"trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; stock guest; second suite run scored "
2026-09-11,503f6dbf,basemark-geometry-stress-vrend,score,1731.13,"trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; stock guest; second suite run scored "
2026-09-11,503f6dbf,basemark-canvas-vrend,score,1178.73,"trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; stock guest; second suite run scored "
2026-09-11,503f6dbf,basemark-svg-vrend,score,988.70,"trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; stock guest; second suite run scored "
2026-09-11,503f6dbf,aquarium-25000-vrend,fps,45,"trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; run 1/2; read off the fps crop"
2026-09-11,503f6dbf,aquarium-30000-vrend,fps,42,"trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; run 1/2; read off the fps crop"
2026-09-11,503f6dbf,aquarium-25000-vrend,fps,45,"trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; run 2/2; read off the fps crop"
2026-09-11,503f6dbf,aquarium-30000-vrend,fps,37,"trend p10-d0416c9: virglrs d0416c9 + libkrun 4c779150 patched with libkrun-4c77915-fences-drain.patch; host mesa 5e99e7c1763; limina 503f6dbf; run 2/2; read off the fps crop"
2026-09-11,503f6dbf,gl-replay-venus,fps,56.6786,trend b1-894b36d: virglrs 894b36d + libkrun 95214346; host mesa 5e99e7c1763; limina 503f6dbf; run 1/3 
2026-09-11,503f6dbf,gl-replay-llvmpipe,fps,734.454,trend b1-894b36d: virglrs 894b36d + libkrun 95214346; host mesa 5e99e7c1763; limina 503f6dbf; run 1/3 
2026-09-11,503f6dbf,vk-replay-venus-headless,fps,2221.408742,trend b1-894b36d: virglrs 894b36d + libkrun 95214346; host mesa 5e99e7c1763; limina 503f6dbf; run 1/3 
2026-09-11,503f6dbf,glmark2-wayland-venus,score,3001,trend b1-894b36d: virglrs 894b36d + libkrun 95214346; host mesa 5e99e7c1763; limina 503f6dbf; run 1/3 
2026-09-11,503f6dbf,gl-replay-venus,fps,56.7364,trend b1-894b36d: virglrs 894b36d + libkrun 95214346; host mesa 5e99e7c1763; limina 503f6dbf; run 2/3 
2026-09-11,503f6dbf,gl-replay-llvmpipe,fps,730.108,trend b1-894b36d: virglrs 894b36d + libkrun 95214346; host mesa 5e99e7c1763; limina 503f6dbf; run 2/3 
2026-09-11,503f6dbf,vk-replay-venus-headless,fps,2254.002607,trend b1-894b36d: virglrs 894b36d + libkrun 95214346; host mesa 5e99e7c1763; limina 503f6dbf; run 2/3 
2026-09-11,503f6dbf,glmark2-wayland-venus,score,2990,trend b1-894b36d: virglrs 894b36d + libkrun 95214346; host mesa 5e99e7c1763; limina 503f6dbf; run 2/3 
2026-09-11,503f6dbf,gl-replay-venus,fps,56.6983,trend b1-894b36d: virglrs 894b36d + libkrun 95214346; host mesa 5e99e7c1763; limina 503f6dbf; run 3/3 
2026-09-11,503f6dbf,gl-replay-llvmpipe,fps,733.906,trend b1-894b36d: virglrs 894b36d + libkrun 95214346; host mesa 5e99e7c1763; limina 503f6dbf; run 3/3 
2026-09-11,503f6dbf,vk-replay-venus-headless,fps,2267.370198,trend b1-894b36d: virglrs 894b36d + libkrun 95214346; host mesa 5e99e7c1763; limina 503f6dbf; run 3/3 
